date,event,fighter1,fighter1 - open,fighter1 - 48h,fighter1 - close,fighter2,fighter2 - open,fighter2 - 48h,fighter2 - close,winner
2024-04-14,UFC 300,Jamahal Hill,2024-02-18 10:44:00 - price: +130,2024-04-12 00:17:00 - price: +112,2024-04-14 01:20:00 - price: +115,Alex Pereira,2024-02-18 10:44:00 - price: -163,2024-04-12 00:17:00 - price: -135,2024-04-14 01:20:00 - price: -138,Alex Pereira
2024-04-14,UFC 300,Justin Gaethje,2024-01-16 19:46:00 - price: -278,2024-04-11 23:17:00 - price: -161,2024-04-13 23:31:00 - price: -182,Max Holloway,2024-01-16 19:46:00 - price: +225,2024-04-11 23:17:00 - price: +133,2024-04-13 23:31:00 - price: +151,Max Holloway
2024-04-14,UFC 300,Diego Lopes,2024-03-01 09:08:00 - price: -180,2024-04-11 20:11:00 - price: -144,2024-04-13 20:13:00 - price: -152,Sodiq Yusuff,2024-03-01 09:08:00 - price: +140,2024-04-11 20:11:00 - price: +119,2024-04-13 20:13:00 - price: +127,Diego Lopes
2024-04-14,UFC 300,Jiri Prochazka,2024-12-21 23:11:00 - price: +142,2025-04-11 23:53:00 - price: -106,2025-04-13 21:37:00 - price: -102,Aleksandar Rakic,2024-12-21 23:11:00 - price: -170,2025-04-11 23:53:00 - price: -115,2025-04-13 21:37:00 - price: -117,Jiri Prochazka
2024-04-14,UFC 300,Kayla Harrison,2024-01-23 23:24:00 - price: -310,2024-04-11 19:45:00 - price: -453,2024-04-13 20:23:00 - price: -454,Holly Holm,2024-01-23 23:24:00 - price: +250,2024-04-11 19:45:00 - price: +341,2024-04-13 20:23:00 - price: +347,Kayla Harrison
2024-04-14,UFC 300,Calvin Kattar,2024-12-21 23:15:00 - price: +120,2025-04-11 21:57:00 - price: +143,2025-04-13 21:07:00 - price: +155,Aljamain Sterling,2024-12-21 23:15:00 - price: -142,2025-04-11 21:57:00 - price: -175,2025-04-13 21:07:00 - price: -188,Aljamain Sterling
2024-04-13,UFC,Jessica Andrade,2024-02-08 16:34:00 - price: -175,2024-04-11 19:07:00 - price: -141,2024-04-13 19:15:00 - price: -157,Marina Rodriguez,2024-02-08 16:34:00 - price: +145,2024-04-11 19:07:00 - price: +117,2024-04-13 19:15:00 - price: +130,Jessica Andrade
2024-04-13,UFC,Renato Moicano,2024-03-15 14:40:00 - price: +110,2024-04-11 19:37:00 - price: +195,2024-04-13 19:43:00 - price: +212,Jalin Turner,2024-03-15 14:40:00 - price: -130,2024-04-11 19:37:00 - price: -241,2024-04-13 19:43:00 - price: -263,Renato Moicano
2024-04-06,UFC,Charlie Campbell,2024-03-22 20:44:00 - price: -192,2024-04-04 18:11:00 - price: -180,2024-04-06 18:41:00 - price: -165,Trevor Peek,2024-03-22 20:44:00 - price: +160,2024-04-04 18:11:00 - price: +148,2024-04-06 18:41:00 - price: +136,Charlie Campbell
2024-04-06,UFC,Pedro Falcao,2024-04-04 10:49:00 - price: +118,2024-04-04 16:51:00 - price: +118,2024-04-06 16:25:00 - price: +124,Victor Hugo,2024-04-04 10:49:00 - price: -150,2024-04-04 16:51:00 - price: -144,2024-04-06 16:25:00 - price: -148,Victor Hugo
2024-04-06,UFC,Morgan Charriere,2024-03-21 03:41:00 - price: -110,2024-04-04 19:31:00 - price: -121,2024-04-06 19:04:00 - price: -139,Chepe Mariscal,2024-03-21 03:41:00 - price: -120,2024-04-04 19:31:00 - price: -101,2024-04-06 19:04:00 - price: +117,Chepe Mariscal
2024-04-06,UFC,Germaine de Randamie,2024-03-21 03:41:00 - price: +130,2024-04-04 17:15:00 - price: +122,2024-04-06 16:51:00 - price: -104,Norma Dumont,2024-03-21 03:41:00 - price: -175,2024-04-04 17:15:00 - price: -149,2024-04-06 16:51:00 - price: -117,Norma Dumont
2024-04-06,UFC,Lukasz Brzeski,2024-03-21 03:41:00 - price: +275,2024-04-04 18:35:00 - price: +209,2024-04-06 17:19:00 - price: +194,Valter Walker,2024-03-21 03:41:00 - price: -400,2024-04-04 18:35:00 - price: -262,2024-04-06 17:19:00 - price: -240,Lukasz Brzeski
2024-04-06,UFC,Alexander Hernandez,2024-03-21 03:41:00 - price: -188,2024-04-04 18:04:00 - price: -203,2024-04-06 17:57:00 - price: -191,Damon Jackson,2024-03-21 03:41:00 - price: +140,2024-04-04 18:32:00 - price: +165,2024-04-06 17:57:00 - price: +158,Damon Jackson
2024-04-06,UFC,Dan Argueta,2024-03-21 03:41:00 - price: +163,2024-04-04 16:01:00 - price: +134,2024-04-06 15:55:00 - price: +138,Jean Matsumoto,2024-03-21 03:41:00 - price: -225,2024-04-04 16:01:00 - price: -162,2024-04-06 15:55:00 - price: -166,Jean Matsumoto
2024-04-06,UFC,Ignacio Bahamondes,2024-03-21 03:41:00 - price: -275,2024-04-04 18:04:00 - price: -343,2024-04-06 18:45:00 - price: -323,Christos Giagos,2024-03-21 03:41:00 - price: +200,2024-04-04 19:01:00 - price: +265,2024-04-06 18:45:00 - price: +254,Ignacio Bahamondes
2024-04-06,UFC,Cesar Almeida,2024-03-23 14:03:00 - price: -143,2024-04-04 15:35:00 - price: +124,2024-04-06 15:51:00 - price: +128,Dylan Budka,2024-03-23 14:03:00 - price: +116,2024-04-04 15:35:00 - price: -152,2024-04-06 15:51:00 - price: -155,Cesar Almeida
2024-04-06,UFC,Brendan Allen,2024-03-15 18:14:00 - price: -278,2024-04-04 20:28:00 - price: -215,2024-04-06 20:13:00 - price: -225,Chris Curtis,2024-03-15 18:14:00 - price: +225,2024-04-04 20:28:00 - price: +174,2024-04-06 20:13:00 - price: +181,Brendan Allen
2024-03-31,UFC,Rhys McKee,2024-03-13 16:36:00 - price: +170,2024-03-28 22:20:00 - price: +118,2024-03-30 22:33:00 - price: +164,Chidi Njokuani,2024-03-13 16:36:00 - price: -205,2024-03-28 22:20:00 - price: -142,2024-03-30 22:33:00 - price: -154,Chidi Njokuani
2024-03-31,UFC,Jamall Emmers,2024-03-13 19:18:00 - price: -185,2024-03-28 21:41:00 - price: -185,2024-03-30 21:43:00 - price: -199,Nate Landwehr,2024-03-13 19:18:00 - price: +154,2024-03-28 21:41:00 - price: +153,2024-03-30 21:43:00 - price: +179,Nate Landwehr
2024-03-31,UFC,Julio Arce,2024-03-14 17:15:00 - price: -560,2024-03-28 21:01:00 - price: -397,2024-03-30 21:01:00 - price: -396,Herbert Burns,2024-03-14 17:15:00 - price: +410,2024-03-28 21:41:00 - price: +302,2024-03-30 21:01:00 - price: +299,Julio Arce
2024-03-31,UFC,Joaquin Buckley,2024-03-13 18:30:00 - price: +136,2024-03-29 00:17:00 - price: -106,2024-03-31 00:23:00 - price: +108,Vicente Luque,2024-03-13 18:30:00 - price: -162,2024-03-29 00:17:00 - price: -115,2024-03-31 00:23:00 - price: -132,Joaquin Buckley
2024-03-31,UFC,Dennis Buzukja,2024-03-13 19:18:00 - price: -130,2024-03-28 20:37:00 - price: -118,2024-03-30 20:37:00 - price: -129,Connor Matthews,2024-03-13 19:18:00 - price: +110,2024-03-28 20:37:00 - price: -104,2024-03-30 20:37:00 - price: +116,Dennis Buzukja
2024-03-31,UFC,Bill Algeo,2024-03-13 19:48:00 - price: -180,2024-03-28 22:47:00 - price: -243,2024-03-30 22:53:00 - price: -275,Kyle Nelson,2024-03-13 19:48:00 - price: +150,2024-03-28 22:47:00 - price: +194,2024-03-30 22:53:00 - price: +217,Kyle Nelson
2024-03-31,UFC,Ibo Aslan,2024-03-13 19:18:00 - price: -125,2024-03-28 20:16:00 - price: -131,2024-03-30 20:11:00 - price: -135,Anton Turkalj,2024-03-13 19:18:00 - price: +105,2024-03-28 20:50:00 - price: +107,2024-03-30 20:11:00 - price: +111,Ibo Aslan
2024-03-30,UFC,Jacob Malkoun,2024-03-13 18:36:00 - price: -192,2024-03-28 19:31:00 - price: -243,2024-03-30 19:27:00 - price: -241,Andre Petroski,2024-03-13 18:36:00 - price: +160,2024-03-28 19:31:00 - price: +194,2024-03-30 19:27:00 - price: +195,Jacob Malkoun
2024-03-30,UFC,Caolan Loughran,2024-03-13 18:36:00 - price: -270,2024-03-28 19:08:00 - price: -373,2024-03-30 18:59:00 - price: -522,Angel Pacheco,2024-03-13 18:36:00 - price: +220,2024-03-28 19:08:00 - price: +284,2024-03-30 18:59:00 - price: +385,Caolan Loughran
2024-03-24,UFC,Justin Tafa,2024-03-13 14:46:00 - price: +215,2024-03-22 00:00:00 - price: +155,2024-03-23 23:50:00 - price: +160,Karl Williams,2024-03-13 14:46:00 - price: -290,2024-03-22 00:00:00 - price: -190,2024-03-23 23:50:00 - price: -194,Karl Williams
2024-03-24,UFC,Cody Gibson,2024-03-13 08:40:00 - price: -115,2024-03-21 20:51:00 - price: +122,2024-03-23 20:54:00 - price: +118,Miles Johns,2024-03-13 08:40:00 - price: -105,2024-03-21 20:51:00 - price: -148,2024-03-23 20:54:00 - price: -142,Miles Johns
2024-03-24,UFC,Rose Namajunas,2024-01-17 13:24:00 - price: -182,2024-03-22 00:30:00 - price: -220,2024-03-24 00:28:00 - price: -219,Amanda Ribas,2024-01-17 13:24:00 - price: +148,2024-03-22 00:30:00 - price: +176,2024-03-24 00:28:00 - price: +179,Rose Namajunas
2024-03-24,UFC,Cameron Saaiman,2024-02-15 21:12:00 - price: +105,2024-03-21 23:02:00 - price: +123,2024-03-23 23:02:00 - price: +137,Payton Talbott,2024-02-15 21:12:00 - price: -125,2024-03-21 23:02:00 - price: -150,2024-03-23 23:02:00 - price: -165,Payton Talbott
2024-03-24,UFC,Fernando Padilla,2024-02-15 21:12:00 - price: -250,2024-03-21 22:09:00 - price: -166,2024-03-23 22:15:00 - price: -179,Luis Pajuelo,2024-02-15 21:12:00 - price: +205,2024-03-21 22:09:00 - price: +137,2024-03-23 22:15:00 - price: +146,Fernando Padilla
2024-03-24,UFC,Kurt Holobaugh,2024-02-15 21:12:00 - price: -115,2024-03-21 21:36:00 - price: +124,2024-03-23 21:37:00 - price: +111,Trey Ogden,2024-02-15 21:12:00 - price: -105,2024-03-21 21:36:00 - price: -150,2024-03-23 21:37:00 - price: -133,Trey Ogden
2024-03-23,UFC,Mick Parkin,2024-02-15 21:12:00 - price: -170,2024-03-21 20:06:00 - price: -147,2024-03-23 18:50:00 - price: -140,Mohammed Usman,2024-02-15 21:12:00 - price: +142,2024-03-21 20:06:00 - price: +121,2024-03-23 18:50:00 - price: +117,Mick Parkin
2024-03-17,UFC,Tai Tuivasa,2024-02-19 03:00:00 - price: -130,2024-03-14 21:30:00 - price: -115,2024-03-16 21:25:00 - price: -117,Marcin Tybura,2024-02-19 03:00:00 - price: +102,2024-03-14 21:30:00 - price: -105,2024-03-16 21:25:00 - price: -103,Marcin Tybura
2024-03-17,UFC,Isaac Dulgarian,2024-02-02 18:06:00 - price: +120,2024-03-14 19:40:00 - price: -199,2024-03-16 19:59:00 - price: -200,Christian Rodriguez,2024-02-02 18:06:00 - price: -142,2024-03-14 19:40:00 - price: +162,2024-03-16 19:59:00 - price: +164,Christian Rodriguez
2024-03-16,UFC,Mike Davis,2024-02-26 16:32:00 - price: -250,2024-03-14 18:36:00 - price: -470,2024-03-16 18:36:00 - price: -494,Natan Levy,2024-02-26 16:32:00 - price: +205,2024-03-14 19:04:00 - price: +351,2024-03-16 18:36:00 - price: +371,Mike Davis
2024-03-16,UFC,Chelsea Chandler,2024-02-02 17:38:00 - price: -142,2024-03-14 18:10:00 - price: +119,2024-03-16 18:12:00 - price: +130,Josiane Nunes,2024-02-02 17:38:00 - price: +120,2024-03-14 18:10:00 - price: -145,2024-03-16 18:12:00 - price: -160,Chelsea Chandler
2024-03-16,UFC,Josh Culibao,2024-02-02 17:20:00 - price: -180,2024-03-14 17:26:00 - price: -181,2024-03-16 17:20:00 - price: -204,Danny Silva,2024-02-02 17:20:00 - price: +150,2024-03-14 17:26:00 - price: +148,2024-03-16 17:20:00 - price: +168,Danny Silva
2024-03-16,UFC,Macy Chiasson,2024-02-03 06:26:00 - price: -138,2024-03-14 19:41:00 - price: -240,2024-03-16 19:26:00 - price: -250,Pannie Kianzad,2024-02-03 06:26:00 - price: +105,2024-03-14 19:41:00 - price: +193,2024-03-16 19:26:00 - price: +200,Macy Chiasson
2024-03-16,UFC,Bryan Barberena,2024-02-02 17:38:00 - price: +110,2024-03-14 18:40:00 - price: +197,2024-03-16 19:07:00 - price: +205,Gerald Meerschaert,2024-02-02 17:38:00 - price: -130,2024-03-14 19:16:00 - price: -246,2024-03-16 19:07:00 - price: -254,Gerald Meerschaert
2024-03-16,UFC,Jaqueline Amorim,2024-02-02 17:30:00 - price: -115,2024-03-14 16:46:00 - price: +127,2024-03-16 17:04:00 - price: +133,Cory McKenna,2024-02-02 17:30:00 - price: -105,2024-03-14 16:46:00 - price: -156,2024-03-16 17:04:00 - price: -160,Jaqueline Amorim
2024-03-16,UFC,Jafel Filho,2024-02-02 17:26:00 - price: -120,2024-03-14 17:50:00 - price: -162,2024-03-16 17:53:00 - price: -175,Ode Osbourne,2024-02-02 17:26:00 - price: +100,2024-03-14 17:50:00 - price: +133,2024-03-16 17:53:00 - price: +145,Jafel Filho
2024-03-10,UFC 299,Kevin Holland,2024-12-19 07:01:00 - price: -138,2025-03-07 23:16:00 - price: -133,2025-03-09 23:35:00 - price: -136,Michael Page,2024-12-19 07:01:00 - price: +105,2025-03-07 23:16:00 - price: +110,2025-03-09 23:35:00 - price: +113,Michael Page
2024-03-10,UFC 299,Gilbert Burns,2024-12-19 07:01:00 - price: -138,2025-03-07 22:46:00 - price: +139,2025-03-09 22:55:00 - price: +132,Jack Della Maddalena,2024-12-19 07:01:00 - price: +105,2025-03-07 22:46:00 - price: -169,2025-03-09 22:55:00 - price: -161,Jack Della Maddalena
2024-03-10,UFC 299,Pedro Munhoz,2024-12-21 17:37:00 - price: +136,2025-03-07 20:11:00 - price: +177,2025-03-09 20:13:00 - price: +183,Kyler Phillips,2024-12-21 17:37:00 - price: -162,2025-03-07 20:11:00 - price: -219,2025-03-09 20:13:00 - price: -226,Kyler Phillips
2024-03-10,UFC 299,Song Yadong,2024-12-19 07:01:00 - price: +120,2025-03-07 22:16:00 - price: +104,2025-03-09 22:13:00 - price: +136,Petr Yan,2024-12-19 07:01:00 - price: -163,2025-03-07 22:16:00 - price: -125,2025-03-09 22:13:00 - price: -167,Petr Yan
2024-03-10,UFC 299,Ion Cutelaba,2024-03-04 17:42:00 - price: -130,2024-03-07 19:42:00 - price: -126,2024-03-09 19:37:00 - price: -141,Philipe Lins,2024-03-04 17:42:00 - price: +110,2024-03-07 19:42:00 - price: +104,2024-03-09 19:37:00 - price: +117,Philipe Lins
2024-03-10,UFC 299,Sean O'Malley,2024-08-20 14:40:00 - price: -198,2025-03-07 20:33:00 - price: -275,2025-03-10 00:44:00 - price: -269,Marlon Vera,2024-08-20 14:40:00 - price: +164,2025-03-07 20:33:00 - price: +216,2025-03-10 00:44:00 - price: +216,Sean O'Malley
2024-03-10,UFC 299,Rafael Dos Anjos,2024-12-21 17:39:00 - price: +160,2025-03-07 20:37:00 - price: +332,2025-03-09 20:42:00 - price: +363,Mateusz Gamrot,2024-12-21 17:39:00 - price: -192,2025-03-07 20:37:00 - price: -439,2025-03-09 20:42:00 - price: -480,Mateusz Gamrot
2024-03-10,UFC 299,Michal Oleksiejczuk,2024-01-26 20:48:00 - price: +136,2024-03-07 19:17:00 - price: +124,2024-03-09 19:11:00 - price: +128,Michel Pereira,2024-01-26 20:48:00 - price: -162,2024-03-07 19:17:00 - price: -151,2024-03-09 19:11:00 - price: -155,Michel Pereira
2024-03-10,UFC 299,Jailton Almeida,2024-12-19 07:01:00 - price: -120,2025-03-07 21:30:00 - price: -112,2025-03-09 21:39:00 - price: -138,Curtis Blaydes,2024-12-19 07:01:00 - price: -110,2025-03-07 21:30:00 - price: -108,2025-03-09 21:39:00 - price: +115,Curtis Blaydes
2024-03-10,UFC 299,Maycee Barber,2024-02-27 07:14:00 - price: -198,2024-03-08 21:06:00 - price: -200,2024-03-09 21:10:00 - price: -186,Katlyn Cerminara,2024-02-27 07:14:00 - price: +164,2024-03-08 21:06:00 - price: +164,2024-03-09 21:10:00 - price: +151,Maycee Barber
2024-03-02,UFC,Muhammad Mokaev,2024-02-02 23:12:00 - price: -310,2024-02-29 17:16:00 - price: -359,2024-03-02 17:08:00 - price: -394,Alex Perez,2024-02-02 23:12:00 - price: +250,2024-02-29 17:16:00 - price: +276,2024-03-02 17:08:00 - price: +309,Muhammad Mokaev
2024-03-02,UFC,Bekzat Almakhan,2024-02-18 01:26:00 - price: +500,2024-02-29 16:16:00 - price: +772,2024-03-02 16:22:00 - price: +786,Umar Nurmagomedov,2024-02-18 01:26:00 - price: -715,2024-02-29 16:16:00 - price: -1364,2024-03-02 16:22:00 - price: -1364,Umar Nurmagomedov
2024-03-02,UFC,Shamil Gaziev,2024-02-02 23:12:00 - price: -185,2024-02-29 18:18:00 - price: -169,2024-03-02 18:24:00 - price: -195,Jairzinho Rozenstruik,2024-02-02 23:12:00 - price: +154,2024-02-29 18:18:00 - price: +139,2024-03-02 18:24:00 - price: +159,Jairzinho Rozenstruik
2024-03-02,UFC,Christian Leroy Duncan,2024-02-17 14:56:00 - price: +185,2024-02-29 14:34:00 - price: -304,2024-03-02 14:22:00 - price: -400,Claudio Ribeiro,2024-02-17 14:56:00 - price: -225,2024-02-29 14:34:00 - price: +242,2024-03-02 14:22:00 - price: +304,Christian Leroy Duncan
2024-03-02,UFC,Eryk Anders,2024-02-02 23:10:00 - price: -125,2024-02-29 04:49:00 - price: -472,2024-03-02 06:06:00 - price: -534,Jamie Pickett,2024-02-02 23:10:00 - price: +105,2024-02-29 04:49:00 - price: +349,2024-03-02 06:06:00 - price: +394,Eryk Anders
2024-03-02,UFC,Tyson Pedro,2024-02-02 21:14:00 - price: +205,2024-02-29 17:46:00 - price: +244,2024-03-02 17:48:00 - price: +321,Vitor Petrino,2024-02-02 21:14:00 - price: -250,2024-02-29 17:46:00 - price: -312,2024-03-02 17:48:00 - price: -422,Vitor Petrino
2024-03-02,UFC,Steve Erceg,2024-02-16 08:54:00 - price: -278,2024-02-29 15:32:00 - price: -427,2024-03-02 16:15:00 - price: -474,Matt Schnell,2024-02-16 08:54:00 - price: +225,2024-02-29 15:32:00 - price: +323,2024-03-02 16:15:00 - price: +361,Steve Erceg
2024-02-25,UFC,Muhammad Naimov,2024-01-25 19:26:00 - price: -250,2024-02-22 19:48:00 - price: -565,2024-02-24 18:52:00 - price: -561,Erik Silva,2024-01-25 19:26:00 - price: +205,2024-02-22 18:06:00 - price: +406,2024-02-24 18:52:00 - price: +410,Muhammad Naimov
2024-02-25,UFC,Sam Hughes,2024-01-05 21:23:00 - price: +275,2024-02-22 22:46:00 - price: +421,2024-02-24 22:35:00 - price: +474,Yazmin Jauregui,2024-01-05 21:23:00 - price: -345,2024-02-22 22:46:00 - price: -588,2024-02-24 22:35:00 - price: -653,Yazmin Jauregui
2024-02-25,UFC,Francisco Prado,2024-01-25 19:26:00 - price: +164,2024-02-22 23:46:00 - price: +219,2024-02-24 23:34:00 - price: +244,Daniel Zellhuber,2024-01-25 19:26:00 - price: -198,2024-02-22 23:46:00 - price: -276,2024-02-24 23:34:00 - price: -305,Daniel Zellhuber
2024-02-25,UFC,Brian Ortega,2024-01-04 09:28:00 - price: +123,2024-02-23 00:16:00 - price: +126,2024-02-24 23:50:00 - price: +137,Yair Rodriguez,2024-01-04 09:28:00 - price: -162,2024-02-23 00:16:00 - price: -152,2024-02-24 23:50:00 - price: -164,Brian Ortega
2024-02-25,UFC,Claudio Puelles,2024-01-25 19:26:00 - price: +110,2024-02-22 20:52:00 - price: +167,2024-02-24 20:24:00 - price: +173,Fares Ziam,2024-01-25 19:26:00 - price: -130,2024-02-22 20:26:00 - price: -206,2024-02-24 20:24:00 - price: -212,Fares Ziam
2024-02-25,UFC,Chris Duncan,2024-01-05 21:26:00 - price: +160,2024-02-22 22:16:00 - price: +155,2024-02-24 22:15:00 - price: +148,Manuel Torres,2024-01-05 21:26:00 - price: -192,2024-02-22 22:16:00 - price: -188,2024-02-24 22:15:00 - price: -182,Manuel Torres
2024-02-25,UFC,Brandon Moreno,2024-01-11 19:34:00 - price: -250,2024-02-23 00:46:00 - price: -292,2024-02-25 00:29:00 - price: -318,Brandon Royval,2024-01-11 19:34:00 - price: +205,2024-02-23 00:46:00 - price: +231,2024-02-25 00:29:00 - price: +251,Brandon Royval
2024-02-18,UFC 298,Paulo Costa,2024-12-21 23:07:00 - price: +200,2025-02-15 23:46:00 - price: +200,2025-02-18 00:00:00 - price: +176,Robert Whittaker,2024-12-21 23:07:00 - price: -245,2025-02-15 23:46:00 - price: -249,2025-02-18 00:00:00 - price: -218,Robert Whittaker
2024-02-18,UFC 298,Danny Barlow,2024-01-18 10:54:00 - price: -205,2024-02-15 19:16:00 - price: -198,2024-02-17 19:43:00 - price: -200,Josh Quinlan,2024-01-18 10:54:00 - price: +163,2024-02-15 19:16:00 - price: +161,2024-02-17 19:43:00 - price: +163,Danny Barlow
2024-02-18,UFC 298,Ian Machado Garry,2024-12-19 07:01:00 - price: -225,2025-02-15 23:16:00 - price: -235,2025-02-17 23:26:00 - price: -258,Geoff Neal,2024-12-19 07:01:00 - price: +163,2025-02-15 23:16:00 - price: +186,2025-02-17 23:26:00 - price: +205,Ian Machado Garry
2024-02-18,UFC 298,Oban Elliott,2024-12-21 17:19:00 - price: -175,2025-02-15 18:46:00 - price: -305,2025-02-17 19:09:00 - price: -343,Val Woodburn,2024-12-21 17:19:00 - price: +145,2025-02-15 18:46:00 - price: +240,2025-02-17 19:09:00 - price: +271,Oban Elliott
2024-02-18,UFC 298,Henry Cejudo,2024-12-21 16:57:00 - price: -135,2025-02-15 22:00:00 - price: +182,2025-02-17 22:44:00 - price: +236,Merab Dvalishvili,2024-12-21 16:57:00 - price: +114,2025-02-15 22:00:00 - price: -223,2025-02-17 22:44:00 - price: -301,Merab Dvalishvili
2024-02-18,UFC 298,Anthony Hernandez,2024-01-25 19:34:00 - price: -180,2024-02-15 21:18:00 - price: -250,2024-02-17 22:15:00 - price: -217,Roman Kopylov,2024-01-25 19:34:00 - price: +150,2024-02-15 22:18:00 - price: +198,2024-02-17 22:15:00 - price: +176,Anthony Hernandez
2024-02-18,UFC 298,Marcos Rogerio de Lima,2024-12-21 17:03:00 - price: -170,2025-02-15 21:08:00 - price: -148,2025-02-17 21:08:00 - price: -210,Justin Tafa,2024-12-21 17:03:00 - price: +142,2025-02-15 21:08:00 - price: +121,2025-02-17 21:08:00 - price: +173,Marcos Rogerio de Lima
2024-02-18,UFC 298,Mackenzie Dern,2024-01-17 11:44:00 - price: +164,2024-02-15 21:30:00 - price: +113,2024-02-17 21:41:00 - price: +127,Amanda Lemos,2024-01-17 11:44:00 - price: -215,2024-02-15 21:30:00 - price: -137,2024-02-17 21:41:00 - price: -153,Amanda Lemos
2024-02-18,UFC 298,Rinya Nakamura,2024-01-25 20:46:00 - price: -700,2024-02-15 20:36:00 - price: -1285,2024-02-17 20:34:00 - price: -1364,Carlos Vera,2024-01-25 20:46:00 - price: +500,2024-02-15 20:36:00 - price: +751,2024-02-17 20:34:00 - price: +787,Rinya Nakamura
2024-02-17,UFC,Andrea Lee,2024-12-21 17:05:00 - price: +110,2025-02-15 18:18:00 - price: +153,2025-02-17 18:39:00 - price: +165,Miranda Maverick,2024-12-21 17:05:00 - price: -130,2025-02-15 18:18:00 - price: -187,2025-02-17 18:39:00 - price: -203,Miranda Maverick
2024-02-11,UFC,Armen Petrosyan,2024-01-04 16:18:00 - price: +120,2024-02-08 20:58:00 - price: -103,2024-02-10 19:28:00 - price: -112,Rodolfo Vieira,2024-01-04 16:18:00 - price: -142,2024-02-08 20:58:00 - price: -119,2024-02-10 19:28:00 - price: -107,Rodolfo Vieira
2024-02-11,UFC,Gregory Rodrigues,2024-01-04 16:18:00 - price: -205,2024-02-08 20:16:00 - price: -249,2024-02-10 20:09:00 - price: -245,Brad Tavares,2024-01-04 16:18:00 - price: +170,2024-02-08 21:08:00 - price: +196,2024-02-10 20:09:00 - price: +198,Gregory Rodrigues
2024-02-11,UFC,Trevin Giles,2024-01-04 16:18:00 - price: -130,2024-02-08 20:30:00 - price: +207,2024-02-10 19:07:00 - price: +208,Carlos Prates,2024-01-04 16:18:00 - price: +110,2024-02-08 20:30:00 - price: -263,2024-02-10 19:07:00 - price: -262,Carlos Prates
2024-02-11,UFC,Andre Fili,2024-01-25 20:40:00 - price: +160,2024-02-08 21:16:00 - price: +146,2024-02-10 21:12:00 - price: +155,Dan Ige,2024-01-25 20:40:00 - price: -192,2024-02-08 21:16:00 - price: -178,2024-02-10 21:12:00 - price: -189,Dan Ige
2024-02-10,UFC,Hyder Amil,2024-02-05 09:42:00 - price: -175,2024-02-08 16:30:00 - price: -199,2024-02-10 16:36:00 - price: -226,Fernie Garcia,2024-02-05 09:42:00 - price: +138,2024-02-08 16:22:00 - price: +161,2024-02-10 16:36:00 - price: +184,Hyder Amil
2024-02-10,UFC,Bogdan Guskov,2024-01-04 17:59:00 - price: +110,2024-02-08 17:58:00 - price: +101,2024-02-10 16:58:00 - price: +112,Zac Pauga,2024-01-04 17:59:00 - price: -130,2024-02-08 18:00:00 - price: -123,2024-02-10 16:58:00 - price: -135,Bogdan Guskov
